YearStart,YearEnd,LocationAbbr,LocationDesc,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2022,2022,FL,Florida,Percent of adults aged 18 years and older who have obesity,35.8,31.1,40.8,1153.0,35 - 44,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,12,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,GA,Georgia,Percent of adults aged 18 years and older who have obesity,44.0,39.9,48.2,951.0,35 - 44,,,,,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q036,13,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,HI,Hawaii,Percent of adults aged 18 years and older who have obesity,33.9,30.2,37.7,1016.0,35 - 44,,,,,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,15,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,ID,Idaho,Percent of adults aged 18 years and older who have obesity,38.2,34.7,41.9,912.0,35 - 44,,,,,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q036,16,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,IL,Illinois,Percent of adults aged 18 years and older who have obesity,32.3,28.0,36.9,601.0,35 - 44,,,,,"(40.48501028300046, -88.99771017799969)",OWS,OWS1,Q036,17,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,IN,Indiana,Percent of adults aged 18 years and older who have obesity,44.0,40.7,47.3,1111.0,35 - 44,,,,,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,18,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,IA,Iowa,Percent of adults aged 18 years and older who have obesity,41.3,37.8,44.8,1154.0,35 - 44,,,,,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q036,19,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,KS,Kansas,Percent of adults aged 18 years and older who have obesity,42.6,39.2,46.0,1327.0,35 - 44,,,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,20,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,KY,Kentucky,Percent of adults aged 18 years and older who have obesity,43.8,38.1,49.6,506.0,35 - 44,,,,,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q036,21,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,LA,Louisiana,Percent of adults aged 18 years and older who have obesity,47.0,42.7,51.4,691.0,35 - 44,,,,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,22,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,ME,Maine,Percent of adults aged 18 years and older who have obesity,34.2,30.6,37.9,1041.0,35 - 44,,,,,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,23,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,MD,Maryland,Percent of adults aged 18 years and older who have obesity,38.9,35.8,42.1,1826.0,35 - 44,,,,,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,24,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,MA,Massachusetts,Percent of adults aged 18 years and older who have obesity,28.2,25.2,31.4,1410.0,35 - 44,,,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,25,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,MI,Michigan,Percent of adults aged 18 years and older who have obesity,38.9,35.4,42.5,983.0,35 - 44,,,,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,26,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,MN,Minnesota,Percent of adults aged 18 years and older who have obesity,35.6,33.1,38.1,2255.0,35 - 44,,,,,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,27,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,MS,Mississippi,Percent of adults aged 18 years and older who have obesity,41.9,37.1,46.9,588.0,35 - 44,,,,,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q036,28,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,MO,Missouri,Percent of adults aged 18 years and older who have obesity,41.6,37.4,45.9,903.0,35 - 44,,,,,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,29,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,MT,Montana,Percent of adults aged 18 years and older who have obesity,34.6,30.7,38.7,781.0,35 - 44,,,,,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,30,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,US,National,Percent of adults aged 18 years and older who have obesity,37.4,36.6,38.3,50899.0,35 - 44,,,,,,OWS,OWS1,Q036,59,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,41.5,37.2,45.8,818.0,35 - 44,,,,,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,31,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,NV,Nevada,Percent of adults aged 18 years and older who have obesity,39.4,32.7,46.4,368.0,35 - 44,,,,,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,32,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,34.5,29.4,39.9,404.0,35 - 44,,,,,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,33,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,NJ,New Jersey,Percent of adults aged 18 years and older who have obesity,31.9,28.1,36.0,1024.0,35 - 44,,,,,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,34,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,NM,New Mexico,Percent of adults aged 18 years and older who have obesity,37.8,32.7,43.1,528.0,35 - 44,,,,,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,35,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,NY,New York,Percent of adults aged 18 years and older who have obesity,35.1,32.3,38.0,1908.0,35 - 44,,,,,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q036,36,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,NC,North Carolina,Percent of adults aged 18 years and older who have obesity,35.7,30.8,40.8,611.0,35 - 44,,,,,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q036,37,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,ND,North Dakota,Percent of adults aged 18 years and older who have obesity,42.4,37.4,47.4,456.0,35 - 44,,,,,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,38,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,OH,Ohio,Percent of adults aged 18 years and older who have obesity,44.2,41.2,47.3,1890.0,35 - 44,,,,,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,39,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,45.5,41.6,49.6,748.0,35 - 44,,,,,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,40,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,OR,Oregon,Percent of adults aged 18 years and older who have obesity,34.9,31.3,38.6,865.0,35 - 44,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,41,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,35.5,30.2,41.1,594.0,35 - 44,,,,,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q036,42,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,RI,Rhode Island,Percent of adults aged 18 years and older who have obesity,32.0,27.3,37.0,620.0,35 - 44,,,,,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,44,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,SC,South Carolina,Percent of adults aged 18 years and older who have obesity,40.2,36.3,44.1,889.0,35 - 44,,,,,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,45,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,SD,South Dakota,Percent of adults aged 18 years and older who have obesity,41.5,32.8,50.7,880.0,35 - 44,,,,,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,46,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,TN,Tennessee,Percent of adults aged 18 years and older who have obesity,41.4,36.8,46.2,593.0,35 - 44,,,,,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,47,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,TX,Texas,Percent of adults aged 18 years and older who have obesity,39.0,35.2,43.0,1838.0,35 - 44,,,,,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,48,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,UT,Utah,Percent of adults aged 18 years and older who have obesity,34.7,31.8,37.7,1490.0,35 - 44,,,,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,49,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,VT,Vermont,Percent of adults aged 18 years and older who have obesity,29.8,26.4,33.5,992.0,35 - 44,,,,,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,50,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,VA,Virginia,Percent of adults aged 18 years and older who have obesity,41.1,37.4,44.8,1113.0,35 - 44,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,51,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,WA,Washington,Percent of adults aged 18 years and older who have obesity,33.1,31.2,35.1,3202.0,35 - 44,,,,,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,53,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,WV,West Virginia,Percent of adults aged 18 years and older who have obesity,44.0,39.5,48.6,569.0,35 - 44,,,,,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,54,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,44.1,40.5,47.6,1186.0,35 - 44,,,,,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,55,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,WY,Wyoming,Percent of adults aged 18 years and older who have obesity,35.2,30.6,40.0,450.0,35 - 44,,,,,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,56,Age (years),35 - 44,AGEYR,AGEYR3544
2022,2022,AL,Alabama,Percent of adults aged 18 years and older who have obesity,48.1,43.2,53.0,579.0,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,1,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,AK,Alaska,Percent of adults aged 18 years and older who have obesity,41.8,37.3,46.5,756.0,45 - 54,,,,,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,2,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,AZ,Arizona,Percent of adults aged 18 years and older who have obesity,41.6,37.4,45.9,1192.0,45 - 54,,,,,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q036,4,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,46.1,41.7,50.4,671.0,45 - 54,,,,,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,5,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,CA,California,Percent of adults aged 18 years and older who have obesity,32.7,29.4,36.2,1427.0,45 - 54,,,,,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,6,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,CO,Colorado,Percent of adults aged 18 years and older who have obesity,29.2,26.3,32.2,1376.0,45 - 54,,,,,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q036,8,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,CT,Connecticut,Percent of adults aged 18 years and older who have obesity,33.7,30.2,37.4,1271.0,45 - 54,,,,,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,9,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,DE,Delaware,Percent of adults aged 18 years and older who have obesity,44.6,38.9,50.4,503.0,45 - 54,,,,,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,10,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,31.0,25.7,36.7,446.0,45 - 54,,,,,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,11,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,FL,Florida,Percent of adults aged 18 years and older who have obesity,38.7,33.8,43.8,1463.0,45 - 54,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,12,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,GA,Georgia,Percent of adults aged 18 years and older who have obesity,42.9,38.9,46.9,1142.0,45 - 54,,,,,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q036,13,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,HI,Hawaii,Percent of adults aged 18 years and older who have obesity,34.4,30.6,38.3,969.0,45 - 54,,,,,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,15,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,ID,Idaho,Percent of adults aged 18 years and older who have obesity,39.0,35.4,42.8,917.0,45 - 54,,,,,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q036,16,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,IL,Illinois,Percent of adults aged 18 years and older who have obesity,40.0,35.2,45.0,603.0,45 - 54,,,,,"(40.48501028300046, -88.99771017799969)",OWS,OWS1,Q036,17,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,IN,Indiana,Percent of adults aged 18 years and older who have obesity,46.1,43.1,49.1,1345.0,45 - 54,,,,,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,18,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,IA,Iowa,Percent of adults aged 18 years and older who have obesity,46.8,43.3,50.4,1078.0,45 - 54,,,,,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q036,19,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,KS,Kansas,Percent of adults aged 18 years and older who have obesity,38.7,35.4,42.0,1328.0,45 - 54,,,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,20,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,KY,Kentucky,Percent of adults aged 18 years and older who have obesity,42.6,37.5,47.9,571.0,45 - 54,,,,,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q036,21,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,LA,Louisiana,Percent of adults aged 18 years and older who have obesity,48.2,43.8,52.6,732.0,45 - 54,,,,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,22,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,ME,Maine,Percent of adults aged 18 years and older who have obesity,37.8,34.1,41.5,1287.0,45 - 54,,,,,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,23,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,MD,Maryland,Percent of adults aged 18 years and older who have obesity,40.0,37.0,43.0,2105.0,45 - 54,,,,,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,24,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,MA,Massachusetts,Percent of adults aged 18 years and older who have obesity,31.4,28.2,34.6,1503.0,45 - 54,,,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,25,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,MI,Michigan,Percent of adults aged 18 years and older who have obesity,39.9,36.7,43.2,1219.0,45 - 54,,,,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,26,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,MN,Minnesota,Percent of adults aged 18 years and older who have obesity,40.2,37.6,42.7,2371.0,45 - 54,,,,,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,27,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,MS,Mississippi,Percent of adults aged 18 years and older who have obesity,48.3,43.7,53.0,667.0,45 - 54,,,,,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q036,28,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,MO,Missouri,Percent of adults aged 18 years and older who have obesity,45.7,41.5,49.8,997.0,45 - 54,,,,,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,29,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,MT,Montana,Percent of adults aged 18 years and older who have obesity,33.9,30.4,37.6,853.0,45 - 54,,,,,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,30,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,US,National,Percent of adults aged 18 years and older who have obesity,39.9,39.1,40.7,56411.0,45 - 54,,,,,,OWS,OWS1,Q036,59,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,44.2,40.1,48.4,870.0,45 - 54,,,,,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,31,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,NV,Nevada,Percent of adults aged 18 years and older who have obesity,37.5,31.0,44.6,435.0,45 - 54,,,,,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,32,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,37.0,32.6,41.7,617.0,45 - 54,,,,,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,33,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,NJ,New Jersey,Percent of adults aged 18 years and older who have obesity,34.5,30.9,38.2,1108.0,45 - 54,,,,,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,34,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,NM,New Mexico,Percent of adults aged 18 years and older who have obesity,38.3,33.0,43.9,531.0,45 - 54,,,,,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,35,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,NY,New York,Percent of adults aged 18 years and older who have obesity,35.7,33.0,38.4,2240.0,45 - 54,,,,,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q036,36,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,NC,North Carolina,Percent of adults aged 18 years and older who have obesity,43.1,38.3,48.1,672.0,45 - 54,,,,,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q036,37,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,ND,North Dakota,Percent of adults aged 18 years and older who have obesity,42.9,38.1,47.8,470.0,45 - 54,,,,,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,38,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,OH,Ohio,Percent of adults aged 18 years and older who have obesity,46.2,43.3,49.0,2356.0,45 - 54,,,,,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,39,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,48.5,44.6,52.4,789.0,45 - 54,,,,,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,40,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,OR,Oregon,Percent of adults aged 18 years and older who have obesity,37.3,33.7,41.2,859.0,45 - 54,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,41,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,39.6,34.0,45.4,635.0,45 - 54,,,,,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q036,42,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,RI,Rhode Island,Percent of adults aged 18 years and older who have obesity,33.8,29.2,38.6,704.0,45 - 54,,,,,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,44,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,SC,South Carolina,Percent of adults aged 18 years and older who have obesity,40.9,37.6,44.3,1221.0,45 - 54,,,,,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,45,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,SD,South Dakota,Percent of adults aged 18 years and older who have obesity,42.1,33.6,51.0,1060.0,45 - 54,,,,,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,46,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,TN,Tennessee,Percent of adults aged 18 years and older who have obesity,47.3,42.6,52.0,742.0,45 - 54,,,,,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,47,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,TX,Texas,Percent of adults aged 18 years and older who have obesity,44.4,40.5,48.3,1908.0,45 - 54,,,,,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,48,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,UT,Utah,Percent of adults aged 18 years and older who have obesity,37.5,34.3,40.8,1417.0,45 - 54,,,,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,49,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,VT,Vermont,Percent of adults aged 18 years and older who have obesity,31.6,28.4,35.0,1071.0,45 - 54,,,,,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,50,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,VA,Virginia,Percent of adults aged 18 years and older who have obesity,40.3,36.9,43.8,1334.0,45 - 54,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,51,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,WA,Washington,Percent of adults aged 18 years and older who have obesity,38.3,36.3,40.3,3283.0,45 - 54,,,,,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,53,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,WV,West Virginia,Percent of adults aged 18 years and older who have obesity,48.3,44.3,52.4,738.0,45 - 54,,,,,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,54,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,43.0,39.8,46.2,1461.0,45 - 54,,,,,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,55,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,WY,Wyoming,Percent of adults aged 18 years and older who have obesity,41.2,36.7,45.9,519.0,45 - 54,,,,,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,56,Age (years),45 - 54,AGEYR,AGEYR4554
2022,2022,AL,Alabama,Percent of adults aged 18 years and older who have obesity,41.6,37.4,46.0,830.0,55 - 64,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,1,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,AK,Alaska,Percent of adults aged 18 years and older who have obesity,33.1,29.4,37.1,1062.0,55 - 64,,,,,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,2,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,AZ,Arizona,Percent of adults aged 18 years and older who have obesity,35.1,31.4,39.1,1668.0,55 - 64,,,,,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q036,4,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,AR,Arkansas,Percent of adults aged 18 years and older who have obesity,40.8,36.9,44.8,853.0,55 - 64,,,,,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,5,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,CA,California,Percent of adults aged 18 years and older who have obesity,29.6,26.5,32.9,1570.0,55 - 64,,,,,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,6,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,CO,Colorado,Percent of adults aged 18 years and older who have obesity,31.2,28.4,34.2,1470.0,55 - 64,,,,,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q036,8,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,CT,Connecticut,Percent of adults aged 18 years and older who have obesity,34.8,31.5,38.4,1751.0,55 - 64,,,,,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,9,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,DE,Delaware,Percent of adults aged 18 years and older who have obesity,42.0,37.0,47.1,671.0,55 - 64,,,,,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,10,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,36.3,30.8,42.2,437.0,55 - 64,,,,,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,11,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,FL,Florida,Percent of adults aged 18 years and older who have obesity,34.9,30.8,39.3,2255.0,55 - 64,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,12,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,GA,Georgia,Percent of adults aged 18 years and older who have obesity,39.4,35.8,43.2,1438.0,55 - 64,,,,,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q036,13,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,HI,Hawaii,Percent of adults aged 18 years and older who have obesity,25.6,22.4,28.9,1229.0,55 - 64,,,,,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,15,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,ID,Idaho,Percent of adults aged 18 years and older who have obesity,36.9,33.4,40.5,955.0,55 - 64,,,,,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q036,16,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,IL,Illinois,Percent of adults aged 18 years and older who have obesity,43.5,38.6,48.4,646.0,55 - 64,,,,,"(40.48501028300046, -88.99771017799969)",OWS,OWS1,Q036,17,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,IN,Indiana,Percent of adults aged 18 years and older who have obesity,40.9,38.2,43.7,1703.0,55 - 64,,,,,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,18,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,IA,Iowa,Percent of adults aged 18 years and older who have obesity,40.1,37.0,43.2,1428.0,55 - 64,,,,,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q036,19,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,KS,Kansas,Percent of adults aged 18 years and older who have obesity,40.4,37.5,43.3,1781.0,55 - 64,,,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,20,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,KY,Kentucky,Percent of adults aged 18 years and older who have obesity,41.5,36.3,47.0,699.0,55 - 64,,,,,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q036,21,Age (years),55 - 64,AGEYR,AGEYR5564
2022,2022,LA,Louisiana,Percent of adults aged 18 years and older who have obesity,43.1,39.2,47.0,992.0,55 - 64,,,,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,22,Age (years),55 - 64,AGEYR,AGEYR5564
